cod_articulo,precio,descripcion,descripcion_adic,escala_1,escala_2,cod_unidad_medida,cod_barra,usa_escala,cta_compras,lleva_partida,lleva_serie,alicuota_iva,cta_ventas,cod_proveedor,sinonimo,alicuota_iva_co,porc_comision_ventas,porc_utilidad,stk_maximo,stk_minimo,punto_pedido,equivalencia,unidad_medida_compra
53005,"0.00","VIOLETTA BEAUTY SKIN SYSTEM  ACQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53009,"0.00","FUNDA P/LAVARROPA CARGA SUPERIOR GRISEL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53010,"0.00","FUNDA P/LAVARROPA CARGA FRONTAL GRISEL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53012,"0.00","BOTELLA C/FUNDA BUBBLE HOJAS 600CC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53026,"0.00","HERMETICO OLINDA C/TAPA TRASLUCIDA AQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53028,"0.00","PISA PAPAS CHIC MANGO DE MADERA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53039,"0.00","TARRO BENETO PAN RALLADO TAPA BCA. 1200C","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53050,"0.00","ESFERA X 2 P/LAVAR ROPA INTERIOR BCA.","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53057,"0.00","ORGANIZADOR P/ ROPA INTERIOR X 8 S/ELEC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53058,"0.00","ORGANIZADOR DE CARTERA HISAE NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53065,"0.00","MATE INVOLCABLE AQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53066,"0.00","ARQUEADOR D/PESTAÑAS PLASTICO FUCSIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53067,"1999.00","BOMBILLA ALUM VENECIA AQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53073,"0.00","JARRA FRESH TAPA AQUA 2LTS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53075,"0.00","JARRA FRESH TAPA BLANCA 2LTS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53080,"0.00","PERCHA PARA CHALINA NUBE WHITE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53081,"0.00","ORGANIZADOR DE CARTERA HISAE LUNARES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53097,"6999.00","VERTEDOR TRIO GDE. TRANSL. TAPA  S/E COL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53099,"0.00","MOLDE CARITAS PARA HELADO X 4  S/E COL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53157,"0.00","MOLDE P/CUPCAKE X2 P/MICROONDAS AQUA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53163,"0.00","BOMBILLA SIN ELECCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53165,"0.00","VERTEDOR CON VISOR DONNA 750CC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53167,"0.00","BOTELLA TRAINED BLUE 600CC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53168,"0.00","BRAZALETE DEPORTIVO RUNNING NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53176,"0.00","CABLE MINI CARGADOR USB 2 EN 1 DORADO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53181,"0.00","PARLANTE BLUETOOTH YAGO NEGRO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53182,"0.00","PARLANTE BLUETOOTH YAGO DORADO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53184,"0.00","MOCHILA CAB S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53192,"0.00","ROSARIO COLOR MARRON CALIPSO (I)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53194,"0.00","CINTURON TRAM. P/HOM.NEG. DION T.E(140CM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53247,"0.00","DESOD.ANTIT.ROLLON 55ML SEX FOR WOMEN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53248,"6999.00","DESOD.ANTIT.ROLLON 55ML CAPRICCIO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53251,"0.00","DESOD.ANTIT.ROLLON 55ML GENESIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53253,"0.00","DESOD.ANTIT.ROLLON 55ML SEX FOR MEN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53254,"0.00","DESOD.ANTIT.ROLLON 55ML MISSING","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
53255,"0.00","DESOD.ANTIT.ROLLON 55ML RED HELL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
550147,"0.00","FICHA DE PRODUCTO ANTIEDAD / RENASCENT","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
550149,"0.00","FICHA DE PRODUCTO LIMPIEZA / MICELAR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
550155,"0.00","FICHA EXP. LUZ AZUL NATURALS/ESENTIAL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
550193,"0.00","FICHA MAQUILLAJE OJOS 1","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
550230,"0.00","CARTA SUST. SABANA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
550238,"0.00","STICKER SOY REVENDEDORA 2024","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
56313,"0.00","VIOLETTA TOYS CROCKY JABON BEBES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
56321,"0.00","VIOLETTA TOYS RINGO JABON BEBES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57105,"0.00","RALLADOR C/RECIPIENTE VS. MOD. S/ELECCIO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57477,"0.00","SET DE LIBRERIA X 6 PZAS SUSTITUTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57532,"0.00","LAPICERAS GEL X 6 FLASHING PEN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57633,"0.00","BROCHES P/ROPA PLASTICOS X 12 ZAILA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57678,"0.00","GUANTE EXFOLIANTE SEAN S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57686,"0.00","ORGANIZADOR DUCHA C/2 EST. CAROLINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57689,"0.00","PORTA PIZZERA/ASAD P/HORNO CHEF S/E COL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
57963,"8999.00","MIXING BOWL CON TAPA S/E COLOR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58253,"0.00","ADORNO NAVIDAD X2 SUSTITUTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58479,"0.00","BOWL MEDIANO RAUNDO S/E COLOR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58489,"0.00","CEPILLO NEUMAT DESENR XXL EXPERT S/E COL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58607,"0.00","RELOJ DESPERTADOR SUSTITUCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58690,"0.00","CUCHARITAS DE TE X 6 S/ELECC SUSTITUCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58715,"0.00","COOKING BOWL X 4 PIEZAS S/E","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58773,"0.00","PINCEL P/REPOSTERIA X 1","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
58908,"0.00","ASADERA RECTANGULAR S/E COLOR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59093,"0.00","STRAPLESS KARA TU (42- 48) AZUL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59270,"0.00","SOUTIEN P/AMAMANTAR ANY BCO. T110","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59456,"0.00","PIJAMA BALOO REM+PAN TS(42-44)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59457,"0.00","PIJAMA BALOO REM+PAN TM(46-48)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59458,"0.00","PIJAMA BALOO REM+PAN TL(50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59459,"0.00","PIJAMA BALOO REM+PAN TXL(54-56)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59467,"0.00","BLAZER RUSTICO TXL(54-56) GRIS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59480,"0.00","BABUCHA LIBERTY TM(46-48) NEGRA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59481,"0.00","BABUCHA LIBERTY TL(50-52) NEGRA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59531,"0.00","PANTALON PALAZO VICTORIA NEG T1(42)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59536,"0.00","PANTALON PALAZO VICTORIA NEG T6(52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59613,"0.00","MUSCULOSA SIN ELECCION TL(50-52)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59626,"0.00","VEDETINA  TS(42-44)  SIN ELECCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59628,"0.00","VEDETINA  TL(50-52) SIN ELECCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
59629,"0.00","VEDETINA  TXL(54-56) SIN ELECCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60006,"0.00","MORRAL SPORT S/ELECC COLOR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
600131,"0.00","LIBRO COMO ELAB CHURROS, PANES Y FAC SUS","","","","UNI","","N","","N","N","3","11301","","","1","0","0","0","0","0","1","UNI"
600161,"0.00","LIBRO ÑOQUIS UNA TRADIC QUE SE COMPARTE","","","","UNI","","N","","N","N","3","11301","","","1","0","0","0","0","0","1","UNI"
60124,"0.00","ORGANIZADOR MULTIUSO SUSTITUCION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60133,"0.00","LEGUMBRERA OVAL VIDRIO SUST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60143,"0.00","AROMAT.ROPA/TELA SUAVE BRISA 200ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60187,"0.00","CANASTO ORGANIZADOR GRANDE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60366,"0.00","TIJERA 18 CM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60424,"0.00","TARTERA DESMONTABLE Nº24 SENTA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60425,"0.00","MOLDE P/BUDIN INGLES Nº28 SIMCHA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60453,"0.00","RODILLO ADHESIVO QUITA PELUSA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60478,"0.00","MINI RALLADOR SUSTITUTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60520,"0.00","LAPICERA C/SOPAPA COL SURT S/E SATU","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60573,"0.00","FUNDA P/LAVARROPA CARGA FRONTAL SUSTITUC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60581,"0.00","CESTO C/TAPA VAIVEN BCO ZAKIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60716,"0.00","CORTADORA DE PELO (NARIZ/OREJA)","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60763,"0.00","CACEROLA ENLOZADA 22 CM SUSTITUTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60782,"0.00","LAPICES DE COLORES X 18 CAT PENCILS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
60958,"0.00","MANCHY SHAMPOO P/PERROS Y ANIM.DOME.200","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61196,"0.00","PORTACOSMETICOS NECESER CORAZONES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61258,"0.00","BOWL DE ACERO INOX 23 CM ADELE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61279,"0.00","GORRO PARA BAÑO X 3","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61507,"0.00","PARRILLA CIRCULAR ENLOZADA JAZZ","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61518,"0.00","IMAN MAGNETIC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61621,"2299.00","PINCELES PARA TINTURA  X 2","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61646,"0.00","ESCURRIDOR/ORGANIZADOR CORAZONES ROSA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61696,"2999.00","SET DE GARLOPIN +  ESCOFINA LINDA  BCO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61742,"0.00","PINCELES PARA TINTURA X 2 UND TINTE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61934,"0.00","COOKING BOWL X 5 DECOR DE VIDRIO S/E COL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
61949,"0.00","SET X 2 PLATOS TRIANGULO BLANCO SUSTITUC","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
62288,"0.00","SOQUETES FACE TU S/E COL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
63248,"0.00","TRUSA REDUCTORA FAUSTA BEIG T5","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650014,"0.00","AMPOLLETA BODY LOVE MIDNIGHT AFFAIR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650016,"0.00","AMPOLLETA EAU TOILETTE FEMENINO COQUETTE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650026,"0.00","BOLSITA Nº1  X 20 UNIDADES ANIVERSARIO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650032,"260.00","AMPOLLETA IL BRAVE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650035,"0.00","AMPOLLETA EAU TOILETTE MASC. LONDON","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650059,"0.00","AMP.C/ESTUCHE EAU TOILET. FEM. BESO PROH","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650072,"260.00","AMP.VIOLE. TOYS COCO COLONIA BEBES NIÑOS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650077,"260.00","AMPOLLETA EAU TOILETTE FEM. FLY","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650083,"260.00","AMPOLLETA EAU TOILETTE MASC. BLACK RAIN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650102,"0.00","AMPOLLETA PRINCESA MAGICA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650108,"0.00","AMPOLLETA EDT FEMENINO PARAISO TROPICAL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650122,"260.00","AMPOLLETA EDT MASC.HOMME SPORT EXTREME","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650123,"0.00","AGENDA PARA REVENDEDORAS MATELASSE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650133,"0.00","AMPOLLETA EDT FEMENINO SEX FOR WOMAN INT","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650134,"0.00","AMPOLLETA ADDICTION LOC. COL.FEMENINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650136,"0.00","AMP.VIOLE. TOYS BUBU COLONIA BEBES NIÑOS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650141,"0.00","TIRAS OLFATIVAS VIOLETTA X 25 UNID.","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650155,"0.00","AMPOLLETA JET´AIME MON AMOUR","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650160,"0.00","ANILLERO MEDIDOR NUEVO MODELO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650163,"0.00","AMPOLLETA EDT FEM BODY LOVE FOREVER SEXY","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650181,"0.00","CARTA DE COLORES OTOÑO-INVIERNO 2020","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650192,"0.00","AGENDA PARA REVENDEDORAS LUNARES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650198,"0.00","AMPOLLETA EDT MASC BLUE LAKE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650207,"0.00","AMPOLLETA COLONIA POMPON","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650208,"0.00","AMPOLLETA LOLA BAILARINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650209,"260.00","AMPOLLETA LOLA PATINADORA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650213,"0.00","AMPOLLETA MAGIC LOVE EDT FEMENINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650218,"0.00","AMPOLLETA T-REX","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650220,"0.00","AMPOLLETA COLONIA VIOLETAS/FLORES CEREZO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650222,"0.00","AMPOLLETA LOVERS EDT FEMENINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650223,"0.00","AMPOLLETA LOVERS EDT MASCULINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650229,"260.00","AMPOLLETA EDT MASC ANTHOLOGY","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650231,"0.00","AMPOLLETA LOVE YOU RAINBOW BODY MIST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650236,"0.00","AMPOLLETA BODY LOVE SENSUAL RED EDT","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650238,"0.00","AMPOLLETA COLONIA COSMO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650240,"0.00","AMPOLLETA LOLA FANTASIA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650241,"0.00","AMPOLLETA BRONTOSAURIO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650243,"260.00","AMPOLLETA LIBERTY LOCION COLONIA FEM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650245,"0.00","AMPOLLETA FEMME EDT FEMENINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650250,"0.00","AMPOLLETA MY ESSENCE EDT FEMENINO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650252,"0.00","AMPOLLETA EDT MASC H. SPORT SAVAGE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650254,"0.00","AMPOLLETA COLONIA JAZMIN-NARDOS 1,7ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650256,"0.00","AMPOLLETA BODY LOVE WILD KISS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650258,"1999.00","BOLSITA N3 X10U. 22.5X32CM NVO SLOGAN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650260,"0.00","BOLSITA N2 X 15U. 16X23.5CM NVO SLOGAN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650261,"0.00","BOLSA GRANDE X 1. 40X52.5CM NVO SLOGAN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650270,"0.00","ANILLERO MEDIDOR LUNARES","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650278,"0.00","AMPOLLETA LOVE YOU FLOWER BODY MIST","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650281,"0.00","AMPOLLETA EDT MASC NIGHT SEDUCTION","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650283,"0.00","CAJA DE AMPOLLETAS X 10 VACIA 2024/25","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650285,"260.00","AMPOLLETA LOVE YOU RAINBOW EDT FEM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650288,"0.00","AMPOLLETA BODY LOVE MIDNIGHT AFFAIR EDT","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650290,"0.00","AMPOLLETA COLONIA INFANTIL TOTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650292,"0.00","AGENDA PARA REVENDEDORAS LUNARES 2022","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650299,"260.00","AMPOLLETA MOONLIGHT LOCION COLONIA FEM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650302,"0.00","AMPOLLETA MY ESSENCE ROUGE EDT FEMENINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650306,"0.00","AMPOLLETA COLONIA PEONIAS Y ORQUIDEAS","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650308,"0.00","AMPOLLETA EDT MASC ANTHOLOGY WOOD","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650310,"0.00","AMPOLLETA CANDY HORSE LOCION INFANTIL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650311,"0.00","AMPOLLETA GAMERS LOCION INFANTIL","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650314,"0.00","AMPOLLETA EDT FEM PARAISO OCEAN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650316,"0.00","AMP.C.ESTUCHE KISS ME RED-PINK-NUDE EDT","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650317,"0.00","AMPOLLETA KISS ME RED E.TOILETTE FEM.","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650318,"0.00","AMPOLLETA KISS ME PINK E.TOILETTE FEM.","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650319,"0.00","AMPOLLETA KISS ME NUDE E.TOILETTE FEM.","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650321,"0.00","AGENDA PARA REVENDEDORAS LUNARES 2023","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650323,"0.00","AMPOLLETA MAGNETIC LOCION COLONIA FEM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650325,"0.00","AMPOLLETA LOVE YOU HEART EDT FEM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650327,"0.00","AMPOLLETA EDP MASC SUPREME 1,7 ML","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650332,"0.00","AMPOLLETA COLONIA INFANTIL VITTO","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650335,"0.00","AMPOLLETA EVERGLOW EDP FEMENINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650338,"260.00","AMPOLLETA COLONIA MAGNOLIAS Y FLOR NARAN","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650340,"0.00","AMPOLLETA EAU TOIL.SEX FOR MEN BLACK","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650342,"0.00","AMPOLLETA BODY LOVE COCONUT PARADISE","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650344,"260.00","AMPOLLETA CONNECTION EDT FEMENINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650345,"0.00","AMPOLLETA CONNECTION EDT MASCULINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650349,"0.00","AMPOLLETA ENIGMATIC LOCION COLONIA FEM","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
650351,"260.00","AMPOLLETA MAGMA EDT MASCULINA","","","","UNI","","N","","N","N","1","11301","","","1","0","0","0","0","0","1","UNI"
